customer_id,beneficiary_account_number,source,beneficiary_id,customer_type,beneficiary_type,customer_creation_date,beneficiary_account_holder_name,nick_name,is_active,country_of_beneficiary,currency,bank_name,swift_code,beneficiary_created_date,beneficiary_updated_date,legal_type,two_factor_auth_status,cooldown,beneficiary_address_first_line,beneficiary_address_city,beneficiary_address_state,beneficiary_address_country,beneficiary_address_post_code
R3398,770200000001,payment,RET-BEN-000399,RETAIL,local,2022-06-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-11 09:39:00,2023-03-11 10:39:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3399,770200000001,payment,RET-BEN-000400,RETAIL,local,2022-07-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-22 09:40:00,2023-03-22 10:40:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3400,770200000001,payment,RET-BEN-000401,RETAIL,local,2022-07-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-02 09:41:00,2023-04-02 10:41:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3401,770200000001,payment,RET-BEN-000402,RETAIL,local,2022-08-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-13 09:42:00,2023-04-13 10:42:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3402,770200000001,payment,RET-BEN-000403,RETAIL,local,2022-08-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-24 09:43:00,2023-04-24 10:43:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3403,770200000001,payment,RET-BEN-000404,RETAIL,local,2022-09-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-05 09:44:00,2023-05-05 10:44:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3404,770200000001,payment,RET-BEN-000405,RETAIL,local,2022-09-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-16 09:45:00,2023-05-16 10:45:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3405,770200000001,payment,RET-BEN-000406,RETAIL,local,2022-10-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-27 09:46:00,2023-05-27 10:46:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3406,770200000001,payment,RET-BEN-000407,RETAIL,local,2022-11-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-07 09:47:00,2023-06-07 10:47:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3407,770200000001,payment,RET-BEN-000408,RETAIL,local,2022-11-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-18 09:48:00,2023-06-18 10:48:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3408,770200000001,payment,RET-BEN-000409,RETAIL,local,2022-12-05,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-29 09:49:00,2023-06-29 10:49:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3409,770200000001,payment,RET-BEN-000410,RETAIL,local,2022-12-22,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-10 09:50:00,2023-07-10 10:50:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3410,770200000001,payment,RET-BEN-000411,RETAIL,local,2023-01-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-07-21 09:51:00,2023-07-21 10:51:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3411,770200000001,payment,RET-BEN-000412,RETAIL,local,2023-01-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-01 09:52:00,2023-08-01 10:52:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3412,770200000001,payment,RET-BEN-000413,RETAIL,local,2023-02-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-12 09:53:00,2023-08-12 10:53:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3413,770200000001,payment,RET-BEN-000414,RETAIL,local,2023-02-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-08-23 09:54:00,2023-08-23 10:54:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3414,770200000001,payment,RET-BEN-000415,RETAIL,local,2023-03-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-03 09:55:00,2023-09-03 10:55:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3415,770200000001,payment,RET-BEN-000416,RETAIL,local,2023-04-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-14 09:56:00,2023-09-14 10:56:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3416,770200000001,payment,RET-BEN-000417,RETAIL,local,2023-04-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-09-25 09:57:00,2023-09-25 10:57:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3417,770200000001,payment,RET-BEN-000418,RETAIL,local,2023-05-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-06 09:58:00,2023-10-06 10:58:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3418,770200000001,payment,RET-BEN-000419,RETAIL,local,2023-05-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-17 09:59:00,2023-10-17 10:59:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3419,770200000001,payment,RET-BEN-000420,RETAIL,local,2023-06-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-10-28 09:00:00,2023-10-28 10:00:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3420,770200000001,payment,RET-BEN-000421,RETAIL,local,2023-06-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-08 09:01:00,2023-11-08 10:01:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3421,770200000001,payment,RET-BEN-000422,RETAIL,local,2023-07-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-19 09:02:00,2023-11-19 10:02:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3422,770200000001,payment,RET-BEN-000423,RETAIL,local,2023-07-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-11-30 09:03:00,2023-11-30 10:03:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3423,770200000001,payment,RET-BEN-000424,RETAIL,local,2023-08-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-11 09:04:00,2023-12-11 10:04:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3424,770200000001,payment,RET-BEN-000425,RETAIL,local,2023-09-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-12-22 09:05:00,2023-12-22 10:05:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3425,770200000001,payment,RET-BEN-000426,RETAIL,local,2023-09-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-02 09:06:00,2024-01-02 10:06:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3426,770200000001,payment,RET-BEN-000427,RETAIL,local,2023-10-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-13 09:07:00,2024-01-13 10:07:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3427,770200000001,payment,RET-BEN-000428,RETAIL,local,2023-10-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-01-24 09:08:00,2024-01-24 10:08:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3428,770200000001,payment,RET-BEN-000429,RETAIL,local,2023-11-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-04 09:09:00,2024-02-04 10:09:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3429,770200000001,payment,RET-BEN-000430,RETAIL,local,2023-11-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-15 09:10:00,2024-02-15 10:10:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3430,770200000001,payment,RET-BEN-000431,RETAIL,local,2023-12-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-02-26 09:11:00,2024-02-26 10:11:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3431,770200000001,payment,RET-BEN-000432,RETAIL,local,2023-12-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-08 09:12:00,2024-03-08 10:12:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3432,770200000001,payment,RET-BEN-000433,RETAIL,local,2024-01-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-19 09:13:00,2024-03-19 10:13:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3433,770200000001,payment,RET-BEN-000434,RETAIL,local,2024-02-03,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-03-30 09:14:00,2024-03-30 10:14:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3434,770200000001,payment,RET-BEN-000435,RETAIL,local,2024-02-20,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-10 09:15:00,2024-04-10 10:15:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3435,770200000001,payment,RET-BEN-000436,RETAIL,local,2024-03-08,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2024-04-21 09:16:00,2024-04-21 10:16:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3436,770200000001,payment,RET-BEN-000437,RETAIL,local,2024-03-25,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-08 09:17:00,2023-01-08 10:17:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3437,770200000001,payment,RET-BEN-000438,RETAIL,local,2024-04-11,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-19 09:18:00,2023-01-19 10:18:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3438,770200000001,payment,RET-BEN-000439,RETAIL,local,2024-04-28,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-01-30 09:19:00,2023-01-30 10:19:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3439,770200000001,payment,RET-BEN-000440,RETAIL,local,2024-05-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-10 09:20:00,2023-02-10 10:20:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3440,770200000001,payment,RET-BEN-000441,RETAIL,local,2024-06-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-02-21 09:21:00,2023-02-21 10:21:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3441,770200000001,payment,RET-BEN-000442,RETAIL,local,2021-01-15,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-04 09:22:00,2023-03-04 10:22:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3442,770200000001,payment,RET-BEN-000443,RETAIL,local,2021-02-01,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-15 09:23:00,2023-03-15 10:23:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3443,770200000001,payment,RET-BEN-000444,RETAIL,local,2021-02-18,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-03-26 09:24:00,2023-03-26 10:24:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3444,770200000001,payment,RET-BEN-000445,RETAIL,local,2021-03-07,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-06 09:25:00,2023-04-06 10:25:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3445,770200000001,payment,RET-BEN-000446,RETAIL,local,2021-03-24,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-17 09:26:00,2023-04-17 10:26:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3446,770200000001,payment,RET-BEN-000447,RETAIL,local,2021-04-10,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-04-28 09:27:00,2023-04-28 10:27:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3447,770200000001,payment,RET-BEN-000448,RETAIL,local,2021-04-27,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-09 09:28:00,2023-05-09 10:28:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3448,770200000001,payment,RET-BEN-000449,RETAIL,local,2021-05-14,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-20 09:29:00,2023-05-20 10:29:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3449,770200000001,payment,RET-BEN-000450,RETAIL,local,2021-05-31,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-05-31 09:30:00,2023-05-31 10:30:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
R3450,770200000001,payment,RET-BEN-000451,RETAIL,local,2021-06-17,National Utility Services PJSC,Utility Services,True,AE,AED,National Clearing Bank,,2023-06-11 09:31:00,2023-06-11 10:31:00,PERSON,COMPLETED,false,Sheikh Zayed Road,Dubai,Dubai,AE,
